year,bid,Sa,E[Sa],Un,state,profit,revenue,energy_cost,tech_cost,gp_status,gp_MIPGap,fid,field_type,crop,irr_vol,irr_vol_m3,yield,yield_rate,irr_depth,w,field_area,wid,water_depth,withdrawal,energy
2014,b203,0.46963269,0.70022062,0.21678282,Repetition,7.29313296,9.4501708,0.28103784,1.876,2.0,7.459e-05,f203,irrigated,corn,13.9743639,0.13974364,2.31112027,0.99747893,27.9487278,67.6987278,50.0,w203,44.22551032,13.9743639,0.00010117
2014,b204,0.30138433,0.30341846,0.04074065,Repetition,4.12452695,4.12452695,0.0,0.0,2.0,0.0,f204,rainfed,others,0.0,0.0,0.66906695,0.81590943,0.0,39.75,50.0,w204,45.30820532,0.0,0.0
2014,b205,0.46842213,0.69953573,0.2172783,Repetition,7.26691416,9.45013785,0.30722369,1.876,2.0,7.378e-05,f205,irrigated,corn,13.97363501,0.13973635,2.31111222,0.99747545,27.94727002,67.69727002,50.0,w205,49.52797732,13.97363501,0.0001106
2014,b206,0.32689714,0.38544153,0.36029853,Imitation,4.5523569,4.5523569,0.0,0.0,2.0,0.0,f206,rainfed,corn,0.0,0.0,1.1133179,0.48050773,0.0,39.38,50.0,w206,50.07800032,0.0,0.0
2014,b207,0.46775217,0.69928341,0.2193693,Repetition,7.25242971,9.4411277,0.31269799,1.876,2.0,7.757e-05,f207,irrigated,corn,13.9751722,0.13975172,2.30890871,0.99652442,27.95034441,67.33034441,50.0,w207,50.62912832,13.9751722,0.00011257
2014,b208,0.46741882,0.69909044,0.21951089,Repetition,7.24522944,9.44087124,0.3196418,1.876,2.0,7.822e-05,f208,irrigated,corn,13.97034342,0.13970343,2.30884599,0.99649735,27.94068685,67.32068685,50.0,w208,52.05666732,13.97034342,0.00011507
2014,b209,0.20162304,0.34191926,0.06605429,Repetition,2.58950567,4.61294989,0.14744422,1.876,2.0,4.73e-06,f209,irrigated,others,6.66706447,0.06667064,0.74829728,0.91252872,13.33412894,52.41412894,50.0,w209,49.89396032,6.66706447,5.308e-05
2014,b210,0.4674004,0.69915992,0.22100935,Repetition,7.24483167,9.43225995,0.31142828,1.876,2.0,8.411e-05,f210,irrigated,corn,13.96780393,0.13967804,2.30674002,0.99558841,27.93560785,67.01560785,50.0,w210,50.40527432,13.96780393,0.00011211
2014,b211,0.32116778,0.38252276,0.36701535,Imitation,4.45488476,4.45488476,0.0,0.0,2.0,0.0,f211,rainfed,corn,0.0,0.0,1.08948025,0.4702194,0.0,39.08,50.0,w211,52.09741632,0.0,0.0
2014,b212,0.29841828,0.30220405,0.03074096,Repetition,4.07580584,4.07580584,0.0,0.0,2.0,0.0,f212,rainfed,others,0.0,0.0,0.66116357,0.80627147,0.0,39.08,50.0,w212,52.33522432,0.0,0.0
2014,b213,0.29945369,0.30309047,0.03235042,Repetition,4.09279018,4.09279018,0.0,0.0,2.0,0.0,f213,rainfed,others,0.0,0.0,0.66391871,0.8096313,0.0,39.31,50.0,w213,53.21059432,0.0,0.0
2014,b214,0.20120451,0.34153354,0.02332928,Repetition,2.58347879,4.61337102,0.15389223,1.876,2.0,1.002e-05,f214,irrigated,others,6.58744425,0.06587444,0.74836559,0.91261203,13.1748885,52.4848885,50.0,w214,53.41813032,6.58744425,5.54e-05
2014,b215,0.32556964,0.38642619,0.36224402,Imitation,4.52969888,4.52969888,0.0,0.0,2.0,0.0,f215,rainfed,corn,0.0,0.0,1.10777669,0.47811614,0.0,39.31,50.0,w215,53.17756732,0.0,0.0
2014,b216,0.46707508,0.69899233,0.22073835,Repetition,7.23780935,9.4390086,0.32519925,1.876,2.0,7.604e-05,f216,irrigated,corn,13.97081588,0.13970816,2.30839046,0.99630074,27.94163177,67.25163177,50.0,w216,53.17930032,13.97081588,0.00011707
2014,b217,0.46708829,0.69899983,0.22073285,Repetition,7.23809437,9.43901159,0.32491723,1.876,2.0,7.604e-05,f217,irrigated,corn,13.97087062,0.13970871,2.30839119,0.99630106,27.94174123,67.25174123,50.0,w217,53.12209332,13.97087062,0.00011697
2014,b218,0.46711583,0.69901551,0.22072133,Repetition,7.23868882,9.439019,0.32433018,1.876,2.0,7.605e-05,f218,irrigated,corn,13.97100601,0.13971006,2.308393,0.99630184,27.94201203,67.25201203,50.0,w218,53.00263032,13.97100601,0.00011676
2014,b219,0.29945369,0.30198702,0.03590528,Repetition,4.09279018,4.09279018,0.0,0.0,2.0,0.0,f219,rainfed,others,0.0,0.0,0.66391871,0.8096313,0.0,39.31,50.0,w219,52.71631632,0.0,0.0
2014,b220,0.29949829,0.3009706,0.0405337,Repetition,4.09352249,4.09352249,0.0,0.0,2.0,0.0,f220,rainfed,others,0.0,0.0,0.66403751,0.80977616,0.0,39.32,50.0,w220,44.78718232,0.0,0.0
2014,b221,0.46890468,0.69956857,0.21667707,Repetition,7.27735832,9.43939802,0.2860397,1.876,2.0,8.788e-05,f221,irrigated,corn,13.97295754,0.13972958,2.3084857,0.99634185,27.94591508,67.26591508,50.0,w221,45.24353432,13.97295754,0.00010297
2014,b222,0.32575963,0.37708811,0.35964957,Imitation,4.53293893,4.53293893,0.0,0.0,2.0,0.0,f222,rainfed,corn,0.0,0.0,1.10856907,0.47845813,0.0,39.32,50.0,w222,46.51933032,0.0,0.0
2014,b223,0.29945369,0.30198702,0.03590528,Repetition,4.09279018,4.09279018,0.0,0.0,2.0,0.0,f223,rainfed,others,0.0,0.0,0.66391871,0.8096313,0.0,39.31,50.0,w223,52.26080732,0.0,0.0
2014,b224,0.20146734,0.3417044,0.13722784,Repetition,2.58726322,4.61431674,0.15105352,1.876,2.0,6.5e-06,f224,irrigated,others,6.67641965,0.0667642,0.748519,0.91279911,13.3528393,52.6628393,50.0,w224,51.33518232,6.67641965,5.438e-05
2014,b225,0.32116778,0.38252276,0.09397319,Repetition,4.45488476,4.45488476,0.0,0.0,2.0,0.0,f225,rainfed,corn,0.0,0.0,1.08948025,0.4702194,0.0,39.08,50.0,w225,49.41736032,0.0,0.0
2014,b226,0.29841828,0.30220405,0.03074096,Repetition,4.07580584,4.07580584,0.0,0.0,2.0,0.0,f226,rainfed,others,0.0,0.0,0.66116357,0.80627147,0.0,39.08,50.0,w226,49.94352032,0.0,0.0
2014,b227,0.46688662,0.69887593,0.22121553,Repetition,7.23374337,9.43267809,0.32293472,1.876,2.0,8.282e-05,f227,irrigated,corn,13.97482638,0.13974826,2.30684228,0.99563255,27.94965276,67.02965276,50.0,w227,52.70229032,13.97482638,0.00011626
2014,b228,0.32556964,0.38642619,0.36227155,Imitation,4.52969888,4.52969888,0.0,0.0,2.0,0.0,f228,rainfed,corn,0.0,0.0,1.10777669,0.47811614,0.0,39.31,50.0,w228,52.97255332,0.0,0.0
2014,b229,0.46706828,0.69898845,0.22074119,Repetition,7.23766256,9.43900678,0.32534422,1.876,2.0,7.604e-05,f229,irrigated,corn,13.97078252,0.13970783,2.30839002,0.99630055,27.94156505,67.25156505,50.0,w229,53.20900032,13.97078252,0.00011712
2014,b230,0.46702071,0.69896137,0.22076112,Repetition,7.23663617,9.43899342,0.32635725,1.876,2.0,7.602e-05,f230,irrigated,corn,13.97053828,0.13970538,2.30838675,0.99629914,27.94107655,67.25107655,50.0,w230,53.41530632,13.97053828,0.00011749
2014,b231,0.29949829,0.3009706,0.0405337,Repetition,4.09352249,4.09352249,0.0,0.0,2.0,0.0,f231,rainfed,others,0.0,0.0,0.66403751,0.80977616,0.0,39.32,50.0,w231,44.80388032,0.0,0.0
2014,b232,0.29945369,0.30198702,0.03590528,Repetition,4.09279018,4.09279018,0.0,0.0,2.0,0.0,f232,rainfed,others,0.0,0.0,0.66391871,0.8096313,0.0,39.31,50.0,w232,46.96764832,0.0,0.0
2014,b233,0.32556964,0.38156678,0.36131323,Imitation,4.52969888,4.52969888,0.0,0.0,2.0,0.0,f233,rainfed,corn,0.0,0.0,1.10777669,0.47811614,0.0,39.31,50.0,w233,49.56181732,0.0,0.0
2014,b234,0.46746744,0.6989818,0.21915978,Repetition,7.24627923,9.43898457,0.31670534,1.876,2.0,8.542e-05,f234,irrigated,corn,13.97037641,0.13970376,2.30838458,0.99629821,27.94075282,67.25075282,50.0,w234,51.46193332,13.97037641,0.00011401
2014,b235,0.32556964,0.38642619,0.3622743,Imitation,4.52969888,4.52969888,0.0,0.0,2.0,0.0,f235,rainfed,corn,0.0,0.0,1.10777669,0.47811614,0.0,39.31,50.0,w235,52.95200032,0.0,0.0
2014,b236,0.32556964,0.38156678,0.36104275,Imitation,4.52969888,4.52969888,0.0,0.0,2.0,0.0,f236,rainfed,corn,0.0,0.0,1.10777669,0.47811614,0.0,39.31,50.0,w236,51.57221032,0.0,0.0
2014,b237,0.46789713,0.69922545,0.21898221,Repetition,7.25556205,9.43902776,0.30746571,1.876,2.0,8.605e-05,f237,irrigated,corn,13.97116639,0.13971166,2.30839515,0.99630276,27.94233278,67.25233278,50.0,w237,49.58783732,13.97116639,0.00011069
2014,b238,0.29841828,0.30220405,0.03074096,Repetition,4.07580584,4.07580584,0.0,0.0,2.0,0.0,f238,rainfed,others,0.0,0.0,0.66116357,0.80627147,0.0,39.08,50.0,w238,48.91540032,0.0,0.0
2014,b239,0.29841828,0.30220405,0.03074096,Repetition,4.07580584,4.07580584,0.0,0.0,2.0,0.0,f239,rainfed,others,0.0,0.0,0.66116357,0.80627147,0.0,39.08,50.0,w239,50.09873032,0.0,0.0
2014,b240,0.46734485,0.69912831,0.22103267,Repetition,7.24363213,9.43224362,0.31261149,1.876,2.0,8.406e-05,f240,irrigated,corn,13.96753038,0.1396753,2.30673603,0.99558669,27.93506076,67.01506076,50.0,w240,50.64610732,13.96753038,0.00011254
2014,b241,0.46723423,0.69907167,0.2210719,Repetition,7.24124422,9.43264041,0.31539619,1.876,2.0,8.308e-05,f241,irrigated,corn,13.97419216,0.13974192,2.30683307,0.99562857,27.94838431,67.02838431,50.0,w241,51.17957032,13.97419216,0.00011354
2014,b242,0.46717729,0.69904994,0.22069608,Repetition,7.24001527,9.43900217,0.3229869,1.876,2.0,7.614e-05,f242,irrigated,corn,13.97069836,0.13970698,2.30838889,0.99630006,27.94139672,67.25139672,50.0,w242,52.73210532,13.97069836,0.00011628
2014,b243,0.32556964,0.38642619,0.10103585,Repetition,4.52969888,4.52969888,0.0,0.0,2.0,0.0,f243,rainfed,corn,0.0,0.0,1.10777669,0.47811614,0.0,39.31,50.0,w243,52.99218432,0.0,0.0
2014,b244,0.46935374,0.70097553,0.28288744,Imitation,7.28708603,9.47412705,0.31104103,1.876,2.0,8.823e-05,f244,irrigated,corn,15.31285374,0.15312854,2.31697898,1.00000754,30.62570748,69.94570748,50.0,w244,44.79501032,15.31285374,0.00011197
2014,b245,0.46706432,0.69898619,0.22074288,Repetition,7.23757713,9.43900515,0.32542802,1.876,2.0,7.604e-05,f245,irrigated,corn,13.97075276,0.13970753,2.30838962,0.99630038,27.94150551,67.25150551,50.0,w245,53.22604432,13.97075276,0.00011715
2014,b246,0.29945369,0.30309047,0.03235042,Repetition,4.09279018,4.09279018,0.0,0.0,2.0,0.0,f246,rainfed,others,0.0,0.0,0.66391871,0.8096313,0.0,39.31,50.0,w246,53.29601732,0.0,0.0
2014,b247,0.29945369,0.30198702,0.03590528,Repetition,4.09279018,4.09279018,0.0,0.0,2.0,0.0,f247,rainfed,others,0.0,0.0,0.66391871,0.8096313,0.0,39.31,50.0,w247,49.92959632,0.0,0.0
2014,b248,0.46774519,0.69914014,0.2190443,Repetition,7.25227876,9.43905773,0.31077898,1.876,2.0,8.574e-05,f248,irrigated,corn,13.97171476,0.13971715,2.30840248,0.99630593,27.94342951,67.25342951,50.0,w248,50.25627032,13.97171476,0.00011188
2014,b249,0.29841828,0.30220405,0.03074096,Repetition,4.07580584,4.07580584,0.0,0.0,2.0,0.0,f249,rainfed,others,0.0,0.0,0.66116357,0.80627147,0.0,39.08,50.0,w249,47.90225032,0.0,0.0
2014,b250,0.29841828,0.30220405,0.03074096,Repetition,4.07580584,4.07580584,0.0,0.0,2.0,0.0,f250,rainfed,others,0.0,0.0,0.66116357,0.80627147,0.0,39.08,50.0,w250,48.48998332,0.0,0.0
2014,b251,0.46772348,0.69934877,0.22086781,Repetition,7.25180967,9.43269666,0.30488699,1.876,2.0,8.375e-05,f251,irrigated,corn,13.97513903,0.13975139,2.30684682,0.99563451,27.95027807,67.03027807,50.0,w251,49.04842432,13.97513903,0.00010976
2014,b252,0.46767891,0.69931849,0.22089232,Repetition,7.25084692,9.43234733,0.30550041,1.876,2.0,8.443e-05,f252,irrigated,corn,13.96926849,0.13969268,2.30676139,0.99559764,27.93853699,67.01853699,50.0,w252,49.19849832,13.96926849,0.00010998
2014,b253,0.32556964,0.38642619,0.10103585,Repetition,4.52969888,4.52969888,0.0,0.0,2.0,0.0,f253,rainfed,corn,0.0,0.0,1.10777669,0.47811614,0.0,39.31,50.0,w253,49.65510632,0.0,0.0
2014,b254,0.46780314,0.69940079,0.22043932,Repetition,7.25353083,9.43884595,0.30931511,1.876,2.0,7.667e-05,f254,irrigated,corn,13.96784467,0.13967845,2.30835068,0.99628357,27.93568934,67.24568934,50.0,w254,49.97731432,13.96784467,0.00011135
2014,b255,0.46716084,0.69904113,0.2207025,Repetition,7.23966013,9.43903108,0.32337095,1.876,2.0,7.607e-05,f255,irrigated,corn,13.97122707,0.13971227,2.30839596,0.99630312,27.94245414,67.25245414,50.0,w255,52.80737332,13.97122707,0.00011641
2014,b256,0.20128392,0.34158986,0.06581935,Repetition,2.58462201,4.61321071,0.1525887,1.876,2.0,5.501e-05,f256,irrigated,others,6.57372041,0.0657372,0.74833959,0.91258032,13.14744082,52.45744082,50.0,w256,52.99532332,6.57372041,5.493e-05
2014,b257,0.4676989,0.69934146,0.22048292,Repetition,7.25127868,9.43881785,0.31153918,1.876,2.0,7.659e-05,f257,irrigated,corn,13.96733217,0.13967332,2.30834381,0.99628061,27.93466433,67.24466433,50.0,w257,50.42985032,13.96733217,0.00011215
2014,b258,0.29945369,0.30309047,0.03235042,Repetition,4.09279018,4.09279018,0.0,0.0,2.0,0.0,f258,rainfed,others,0.0,0.0,0.66391871,0.8096313,0.0,39.31,50.0,w258,50.09439532,0.0,0.0
2014,b259,0.29945369,0.30198702,0.03590528,Repetition,4.09279018,4.09279018,0.0,0.0,2.0,0.0,f259,rainfed,others,0.0,0.0,0.66391871,0.8096313,0.0,39.31,50.0,w259,49.85247432,0.0,0.0
2014,b260,0.46808872,0.69955188,0.22072009,Repetition,7.25970349,9.43248096,0.29677747,1.876,2.0,7.742e-05,f260,irrigated,corn,13.97151137,0.13971511,2.30679407,0.99561174,27.94302273,67.02302273,50.0,w260,47.42315732,13.97151137,0.00010684
2014,b261,0.29841828,0.30220405,0.03074096,Repetition,4.07580584,4.07580584,0.0,0.0,2.0,0.0,f261,rainfed,others,0.0,0.0,0.66116357,0.80627147,0.0,39.08,50.0,w261,48.00528332,0.0,0.0
2014,b262,0.29841828,0.30220405,0.03074096,Repetition,4.07580584,4.07580584,0.0,0.0,2.0,0.0,f262,rainfed,others,0.0,0.0,0.66116357,0.80627147,0.0,39.08,50.0,w262,48.57858332,0.0,0.0
2014,b263,0.46770236,0.69933675,0.22087668,Repetition,7.25135333,9.43269058,0.30533724,1.876,2.0,8.373e-05,f263,irrigated,corn,13.97503663,0.13975037,2.30684534,0.99563387,27.95007326,67.03007326,50.0,w263,49.14003832,13.97503663,0.00010992
2014,b264,0.20187733,0.34209592,0.13744937,Repetition,2.59316915,4.61352747,0.14435832,1.876,2.0,1.369e-05,f264,irrigated,others,6.60116809,0.06601168,0.74839097,0.91264298,13.20233619,52.51233619,50.0,w264,49.19621732,6.60116809,5.197e-05
2014,b265,0.46789223,0.6994515,0.22040205,Repetition,7.25545616,9.43886991,0.30741375,1.876,2.0,7.673e-05,f265,irrigated,corn,13.96828199,0.13968282,2.30835654,0.9962861,27.93656399,67.24656399,50.0,w265,49.59040032,13.96828199,0.00011067
2014,b266,0.20175617,0.34199609,0.13743594,Repetition,2.59142359,4.61352747,0.14610388,1.876,2.0,5.47e-06,f266,irrigated,others,6.60116809,0.06601168,0.74839097,0.91264298,13.20233619,52.51233619,50.0,w266,49.94412032,6.60116809,5.26e-05
2014,b267,0.46728279,0.69911334,0.22064868,Repetition,7.24229235,9.43923303,0.32094068,1.876,2.0,7.576e-05,f267,irrigated,corn,13.97492687,0.13974927,2.30844535,0.99632443,27.94985374,67.25985374,50.0,w267,52.29821432,13.97492687,0.00011554
2014,b268,0.46785871,0.69943242,0.22041607,Repetition,7.25473189,9.4388609,0.30812901,1.876,2.0,7.67e-05,f268,irrigated,corn,13.96811755,0.13968118,2.30835434,0.99628515,27.9362351,67.2462351,50.0,w268,49.73591032,13.96811755,0.00011093
2014,b269,0.4678637,0.69943526,0.22041398,Repetition,7.25483972,9.43886224,0.30802253,1.876,2.0,7.671e-05,f269,irrigated,corn,13.96814204,0.13968142,2.30835467,0.99628529,27.93628408,67.24628408,50.0,w269,49.71425032,13.96814204,0.00011089
2014,b270,0.20176711,0.34197116,0.13729113,Repetition,2.59158113,4.61457756,0.14699643,1.876,2.0,7.64e-06,f270,irrigated,others,6.70406528,0.06704065,0.74856131,0.91285071,13.40813056,52.71813056,50.0,w270,49.35991332,6.70406528,5.292e-05
2014,b271,0.4666626,0.69812909,0.22013623,Repetition,7.22891184,9.4022049,0.29729306,1.876,2.0,7.569e-05,f271,irrigated,corn,13.97190932,0.13971909,2.2993898,0.99241606,27.94381864,66.14381864,50.0,w271,47.52576532,13.97190932,0.00010703
2014,b272,0.2942891,0.2961875,0.03162363,Repetition,4.00832052,4.00832052,0.0,0.0,2.0,0.0,f272,rainfed,others,0.0,0.0,0.65021633,0.7929216,0.0,38.2,50.0,w272,48.11151532,0.0,0.0
2014,b273,0.2942891,0.2961875,0.03162363,Repetition,4.00832052,4.00832052,0.0,0.0,2.0,0.0,f273,rainfed,others,0.0,0.0,0.65021633,0.7929216,0.0,38.2,50.0,w273,48.68609232,0.0,0.0
2014,b274,0.4668091,0.69808334,0.21937045,Repetition,7.2320713,9.41345823,0.30538693,1.876,2.0,7.274e-05,f274,irrigated,corn,13.97190932,0.13971909,2.3021419,0.99360386,27.94381864,66.44381864,50.0,w274,49.16399432,13.97190932,0.00010994
2014,b275,0.2007579,0.34116179,0.06093086,Repetition,2.57705079,4.61427551,0.16122472,1.876,2.0,5.338e-05,f275,irrigated,others,7.07719511,0.07077195,0.74851232,0.91279096,14.15439023,52.65439023,50.0,w275,51.77636032,7.07719511,5.804e-05
2014,b276,0.29572679,0.2968456,0.03403803,Repetition,4.03177252,4.03177252,0.0,0.0,2.0,0.0,f276,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w276,51.92091432,0.0,0.0
2014,b277,0.46678708,0.69806853,0.21938256,Repetition,7.23159629,9.41330947,0.30571319,1.876,2.0,7.29e-05,f277,irrigated,corn,13.96983983,0.1396984,2.30210552,0.99358816,27.93967965,66.43967965,50.0,w277,49.23903732,13.96983983,0.00011006
2014,b278,0.46652574,0.69791977,0.21949084,Repetition,7.2259613,9.41325818,0.31129687,1.876,2.0,7.289e-05,f278,irrigated,corn,13.96912678,0.13969127,2.30209298,0.99358275,27.93825356,66.43825356,50.0,w278,50.37265432,13.96912678,0.00011207
2014,b279,0.29727233,0.29805082,0.03723658,Repetition,4.05703725,4.05703725,0.0,0.0,2.0,0.0,f279,rainfed,others,0.0,0.0,0.65811899,0.80255869,0.0,38.83,50.0,w279,47.77426032,0.0,0.0
2014,b280,0.2942891,0.2961875,0.03162363,Repetition,4.00832052,4.00832052,0.0,0.0,2.0,0.0,f280,rainfed,others,0.0,0.0,0.65021633,0.7929216,0.0,38.2,50.0,w280,46.74830632,0.0,0.0
2014,b281,0.46677525,0.69819284,0.22008972,Repetition,7.23134124,9.4022049,0.29486366,1.876,2.0,7.581e-05,f281,irrigated,corn,13.97190932,0.13971909,2.2993898,0.99241606,27.94381864,66.14381864,50.0,w281,47.03399032,13.97190932,0.00010615
2014,b282,0.20109529,0.34150157,0.13797065,Repetition,2.58190642,4.61309442,0.155188,1.876,2.0,6.601e-05,f282,irrigated,others,7.11896657,0.07118967,0.74832072,0.91255731,14.23793313,52.43793313,50.0,w282,49.00016432,7.11896657,5.587e-05
2014,b283,0.29572679,0.2968456,0.03403803,Repetition,4.03177252,4.03177252,0.0,0.0,2.0,0.0,f283,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w283,49.57581032,0.0,0.0
2014,b284,0.46775955,0.6999156,0.26847832,Repetition,7.25258896,9.47405223,0.34546327,1.876,2.0,6.594e-05,f284,irrigated,corn,15.5788816,0.15578882,2.31696068,0.99999965,31.1577632,69.6577632,50.0,w284,50.06297332,15.5788816,0.00012437
2014,b285,0.29572679,0.2968456,0.03403803,Repetition,4.03177252,4.03177252,0.0,0.0,2.0,0.0,f285,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w285,51.41818632,0.0,0.0
2014,b286,0.46625265,0.69776419,0.21960432,Repetition,7.22007587,9.41319664,0.31712077,1.876,2.0,7.27e-05,f286,irrigated,corn,13.96827171,0.13968272,2.30207793,0.99357625,27.93654342,66.43654342,50.0,w286,51.55581332,13.96827171,0.00011416
2014,b287,0.46707501,0.69823255,0.21926288,Repetition,7.23780796,9.41337356,0.2995656,1.876,2.0,7.307e-05,f287,irrigated,corn,13.9707311,0.13970731,2.30212119,0.99359493,27.9414622,66.4414622,50.0,w287,47.99064032,13.9707311,0.00010784
2014,b288,0.20140457,0.34169361,0.13777337,Repetition,2.5863593,4.61427551,0.15191621,1.876,2.0,6.575e-05,f288,irrigated,others,7.07719511,0.07077195,0.74851232,0.91279096,14.15439023,52.65439023,50.0,w288,48.05642032,7.07719511,5.469e-05
2014,b289,0.29727233,0.29805082,0.03723658,Repetition,4.05703725,4.05703725,0.0,0.0,2.0,0.0,f289,rainfed,others,0.0,0.0,0.65811899,0.80255869,0.0,38.83,50.0,w289,48.24052432,0.0,0.0
2014,b290,0.29727233,0.29805082,0.03723658,Repetition,4.05703725,4.05703725,0.0,0.0,2.0,0.0,f290,rainfed,others,0.0,0.0,0.65811899,0.80255869,0.0,38.83,50.0,w290,47.87186032,0.0,0.0
2014,b291,0.2942891,0.2961875,0.04537617,Repetition,4.00832052,4.00832052,0.0,0.0,2.0,0.0,f291,rainfed,others,0.0,0.0,0.65021633,0.7929216,0.0,38.2,50.0,w291,45.76656332,0.0,0.0
2014,b292,0.30374506,0.3559682,0.38299453,Imitation,4.16345299,4.16345299,0.0,0.0,2.0,0.0,f292,rainfed,corn,0.0,0.0,1.01820812,0.43945837,0.0,38.2,50.0,w292,47.96605732,0.0,0.0
2014,b293,0.30374506,0.3559682,0.38291774,Imitation,4.16345299,4.16345299,0.0,0.0,2.0,0.0,f293,rainfed,corn,0.0,0.0,1.01820812,0.43945837,0.0,38.2,50.0,w293,48.53661732,0.0,0.0
2014,b294,0.29572679,0.2968456,0.04325752,Repetition,4.03177252,4.03177252,0.0,0.0,2.0,0.0,f294,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w294,49.09716032,0.0,0.0
2014,b295,0.46670706,0.69802557,0.21941244,Repetition,7.22987066,9.41345823,0.30758757,1.876,2.0,7.27e-05,f295,irrigated,corn,13.97190932,0.13971909,2.3021419,0.99360386,27.94381864,66.44381864,50.0,w295,49.60937532,13.97190932,0.00011073
2014,b296,0.29572679,0.2968456,0.03403803,Repetition,4.03177252,4.03177252,0.0,0.0,2.0,0.0,f296,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w296,47.72073432,0.0,0.0
2014,b297,0.4671604,0.69828222,0.21922589,Repetition,7.23965058,9.41345823,0.29780765,1.876,2.0,7.309e-05,f297,irrigated,corn,13.97190932,0.13971909,2.3021419,0.99360386,27.94381864,66.44381864,50.0,w297,47.62962732,13.97190932,0.00010721
2014,b298,0.46714456,0.69827325,0.21923241,Repetition,7.23930873,9.41345823,0.2981495,1.876,2.0,7.308e-05,f298,irrigated,corn,13.97190932,0.13971909,2.3021419,0.99360386,27.94381864,66.44381864,50.0,w298,47.69883432,13.97190932,0.00010733
2014,b299,0.30374506,0.3559682,0.09988738,Repetition,4.16345299,4.16345299,0.0,0.0,2.0,0.0,f299,rainfed,corn,0.0,0.0,1.01820812,0.43945837,0.0,38.2,50.0,w299,45.35871532,0.0,0.0
2014,b300,0.2942891,0.2961875,0.03162363,Repetition,4.00832052,4.00832052,0.0,0.0,2.0,0.0,f300,rainfed,others,0.0,0.0,0.65021633,0.7929216,0.0,38.2,50.0,w300,46.67914232,0.0,0.0
2014,b301,0.30374506,0.3559682,0.09988738,Repetition,4.16345299,4.16345299,0.0,0.0,2.0,0.0,f301,rainfed,corn,0.0,0.0,1.01820812,0.43945837,0.0,38.2,50.0,w301,44.16646032,0.0,0.0
2014,b302,0.29572679,0.2968456,0.03403803,Repetition,4.03177252,4.03177252,0.0,0.0,2.0,0.0,f302,rainfed,others,0.0,0.0,0.65402063,0.79756085,0.0,38.5,50.0,w302,47.35541032,0.0,0.0
2014,b303,0.46724146,0.69832811,0.21919254,Repetition,7.24140024,9.41345823,0.296058,1.876,2.0,7.317e-05,f303,irrigated,corn,13.97190932,0.13971909,2.3021419,0.99360386,27.94381864,66.44381864,50.0,w303,47.27539532,13.97190932,0.00010658
