init_water,smt1,smt2,smt3,maxirr,p_up2,p_up3,ccx,cdc,rtx,hi,wp,polmx,polfin,kc,hipsveg,eme,histart,mat,flowering,maxrooting,senescence,yldform,max_irrseason,crop_name,irrig_method
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,430.0389121799095,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,433.85315383854095,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,433.8635179285444,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,428.4155915341314,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,430.01927185404014,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,430.02445376614605,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,430.0478399986536,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.8482576862864,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,436.0736476702425,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,435.4378499181486,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.9107613673764,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.8992662642143,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.869527285497,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,424.2050823728528,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,427.8533140905875,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8582792897546,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8582433779022,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8594280796861,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.86189450613216,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,437.3053341096932,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,424.1578353614429,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.86251525571424,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8576356106027,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.85337939629306,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,433.1326326234271,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8629378833272,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.130341012404,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.1716721080591,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,424.2001230420996,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,424.1891438107783,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8674784392353,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8621102602829,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,437.3156451803312,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8572821632343,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.1577408107486,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,424.2330633912468,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,424.22996393954304,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.9311106421384,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.9244332269013,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.86592442968674,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.91506162638206,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,424.7840303054701,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,424.2311731097562,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.93244938213286,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.8764383034952,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.9294330565237,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,427.9298820934191,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,425.499204117946,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,429.4069544632391,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,429.405390775365,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,429.3818621006463,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,425.5101797009114,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,429.3573500106338,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,429.9484615052164,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,425.4894083973727,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,425.4767590472573,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,429.9565250215868,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,429.9549776395946,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,429.96445648657385,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,429.9627728156172,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,435.7223404001798,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,428.1985886163165,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,428.3241419285111,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,428.273724785758,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,428.2720310492372,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,428.3363127098314,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,428.3276684882042,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.1646595750669,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.1221063269464,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,428.33907782662783,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,0.0,corn,0.0
,,,,,,,,,,,,,,,,,,,,,,,433.1991781079955,corn,1.0
,,,,,,,,,,,,,,,,,,,,,,,433.1986234704496,corn,1.0
